,Index,ra,dec,tce_delivname,tce_datalink_dvr,tce_datalink_dvs,tce_nkoi,kepid,tce_plnt_num,tce_num_transits,tce_max_sngle_ev,tce_max_mult_ev,tce_fwm_sra_err,tce_fwm_sra,tce_fwm_sdec_err,tce_fwm_sdec,tce_fwm_srao_err,tce_fwm_srao,tce_fwm_sdeco_err,tce_fwm_sdeco,tce_fwm_prao_err,tce_fwm_prao,tce_fwm_pdeco_err,tce_fwm_pdeco,tce_fwm_stat,tce_dicco_mdec_err,tce_dicco_mdec,tce_dicco_mra_err,tce_dicco_mra,tce_dicco_msky_err,tce_dicco_msky,tce_dicco_fdec_err,tce_dicco_fdec,tce_dicco_fra_err,tce_dicco_fra,tce_dicco_fsky_err,tce_dicco_fsky,tce_dikco_mdec_err,tce_dikco_mdec,tce_dikco_mra_err,tce_dikco_mra,tce_dikco_msky_err,tce_dikco_msky,tce_dikco_fdec_err,tce_dikco_fdec,tce_dikco_fra_err,tce_dikco_fra,tce_dikco_fsky_err,tce_dikco_fsky,tce_bin_oedp_stat,tce_full_conv,tce_limbdark_mod,tce_ldm_coeff4,tce_ldm_coeff3,tce_ldm_coeff2,tce_ldm_coeff1,tce_trans_mod,tce_model_snr,tce_model_dof,tce_model_chisq,tce_time0bk_err,tce_time0bk,tce_eccen_err,tce_eccen,tce_longp_err,tce_longp,tce_prad_err,tce_prad,tce_sma_err,tce_sma,tce_impact_err,tce_impact,tce_duration_err,tce_duration,tce_ingress_err,tce_ingress,tce_depth_err,tce_depth,tce_period_err,tce_period,tce_ror_err,tce_ror,tce_dor_err,tce_dor,tce_incl_err,tce_incl,tce_eqt_err,tce_eqt,tce_steff_err,tce_steff,tce_slogg_err,tce_slogg,tce_smet_err,tce_smet,rowupdate,tce_robstat,tce_dof2,tce_dof1,tce_chisq2,tce_chisq1,tce_mesmad,tce_minmes,tce_minmesd,tce_maxmes,tce_maxmesd,tce_quarters,tce_steff_prov,tce_slogg_prov,tce_smet_prov,tce_sradius_prov,tce_sradius_err,tce_sradius,tce_rmesmad,tce_rsnrmes,tce_rminmes,tce_time0_err,tce_time0,tce_ioflag,boot_fap,boot_mesthresh,boot_mesmean,boot_messtd,av_vf_pc,av_vf_pc_err,av_vf_afp,av_vf_afp_err,av_vf_ntp,av_vf_ntp_err,av_pp_pc,av_pp_afp,av_pp_ntp,av_training_set,av_pred_class,tce_chisqgofdof,tce_chisqgof,tce_insol_err,tce_insol,tcet_period_err,tcet_period,tcet_time0bk_err,tcet_time0bk,tcet_time0_err,tcet_time0,tcet_duration_err,tcet_duration,tcet_ingress_err,tcet_ingress,tcet_depth_err,tcet_depth,tcet_full_conv,tcet_model_chisq,tcet_model_dof,wst_robstat,wst_depth,wst_depth_err,tce_mesmedian,tce_albedo,tce_albedo_err,tce_ptemp,tce_ptemp_err,tce_albedo_stat,tce_ptemp_stat,tce_cap_stat,tce_hap_stat,tce_rb_tpdur,tce_rb_tcount0,tce_rb_tcount1,tce_rb_tcount2,tce_rb_tcount3,tce_rb_tcount4,tce,tt
82,17167,295.09594,43.354040000000005,q1_q17_dr25_tce,007/007692/007692736/dv/kplr007692736-20160209194854_dvr.pdf,007/007692/007692736/dv/kplr007692736-001-20160209194854_dvs.pdf,0,7692736,1,3,5.642,8.01,4.8700000000000005e-05,19.67298,0.000688,43.352305,1.91,-3.233,2.48,-6.247000000000001,0.00322,0.005168,0.00419,0.009998,25.785,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1,0,-1,0,-1,0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1,0,-1,0,-1,0,0.2268,1,claret_nonlinear_limb_darkening_model_2011,0.17994000000000002,-0.6227008,0.8004236,0.3292556,mandel-agol_geometric_transit_model,9.412,627.9,676.5,0.0691735,231.02900000000002,0,0,0,0,16.79,7.867999999999999,0.2743,1.048,0.2112,0.9981,3.182,31.04,1.591,15.52,230.9,1604.0,0.0359257,370.69199999999995,0.14193228,0.067262131,17.062653,34.491743,1.169,88.34,28.7,284.0,242.0,6371.0,0.2,4.43,0.3,-0.18,01-MAY-2016,7.103,6.497000000000001,27.0,0.3994,67.05,0.6309,-4.812,-1.165,3.452,-73.03,00011111111111111000000000000000,KIC0,KIC0,KIC0,DSEP,0.33899999999999997,1.072,12.69,1.175,0.6008,0.0691735,2455060.0,,,,,,,,,,,,,,,,,65.0,64.54,0.62,1.54,-1.0,370.501,-1.0,231.33900000000003,-1.0,2455060.0,-1.0,23.17,-1.0,10.13,-1.0,1250.0,1,57190.0,501.0,3.7230000000000003,274.7,74.87,-0.006567,2683.0,11390.0,3162.51,3345.77,0.2354,0.8602,1.719,0.3278,31,1,1,1,0,0,007692736-01,"[231.02900000000002, 601.721, 972.41300000000001, 1343.105]"
83,17169,295.103929,43.33793,q1_q17_dr25_tce,007/007692/007692760/dv/kplr007692760-20160209194854_dvr.pdf,007/007692/007692760/dv/kplr007692760-002-20160209194854_dvs.pdf,0,7692760,2,4,6.341,7.787000000000001,4.41e-05,19.673555,0.000607,43.337307,1.73,-1.585,2.18,-2.244,0.0014,0.001041,0.0017699999999999999,0.001825,4.9368,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1,0,-1,0,-1,0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1,0,-1,0,-1,0,6.297000000000001,1,claret_nonlinear_limb_darkening_model_2011,-0.5615979999999999,1.3535976,-0.6100024000000001,0.63403,mandel-agol_geometric_transit_model,8.073,791.0,727.0,0.027029900000000003,229.873,0,0,0,0,0.978,1.9369999999999998,0.07775,0.917,3.24,0.41200000000000003,2.13,22.64,2.499,0.6779999999999999,103.1,797.4,0.013814600000000002,370.94199999999995,0.012632155,0.025619766000000002,186.54259,117.53976999999999,1.8980000000000001,89.8,7.71,185.0,146.0,4826.0,0.06,4.63,0.3,-0.08,01-MAY-2016,7.712999999999999,7.278,27.0,4.226,42.85,0.7023,-6.585,250.7,3.5789999999999997,-5.224,11111111111111111000000000000000,PHO1,KIC0,KIC0,DSEP,0.075,0.693,11.09,1.037,0.8457,0.027029900000000003,2455060.0,,,,,,,,,,,,,,,,,92.0,93.07,0.05,0.28,-1.0,371.039,-1.0,229.88,-1.0,2455060.0,-1.0,28.32,-1.0,11.44,-1.0,807.2,1,68420.0,838.0,5.051,572.0,108.6,-0.006914,70500.0,71260.0,4662.85,1179.13,0.9893,3.7969999999999997,1.025,0.4345,31,1,1,2,0,0,007692760-02,"[229.87299999999999, 600.81499999999994, 971.75699999999983, 1342.6989999999998]"
84,17170,295.15567000000004,43.38646,q1_q17_dr25_tce,007/007692/007692932/dv/kplr007692932-20160209194854_dvr.pdf,007/007692/007692932/dv/kplr007692932-001-20160209194854_dvs.pdf,0,7692932,1,4,8.342,8.525,3.8299999999999996e-05,19.676986,0.00054,43.386198,1.5,-2.289,1.95,-0.9419,0.0012,0.0014349999999999999,0.00156,0.000339,2.8099,1.89,1.8587,1.86,-1.7187,1.87,2.5316,-1,0,-1,0,-1,0,1.91,1.7195,1.84,-2.2631,1.86,2.8423,-1,0,-1,0,-1,0,1.025,1,claret_nonlinear_limb_darkening_model_2011,-0.25179239999999997,0.431442,0.034512,0.540884,mandel-agol_geometric_transit_model,7.9910000000000005,656.1,719.2,0.020094099999999997,236.173,0,0,0,0,2.1919999999999997,2.7939999999999996,0.2676,1.034,9.305,0.3059,2.415,14.83,2.845,0.4081,111.7,783.8,0.0104593,368.13300000000004,0.018542338000000002,0.025655992000000002,577.14984,185.69404,3.1639999999999997,89.91,25.4,255.0,182.0,5875.0,0.21,4.48,0.3,0.18,01-MAY-2016,7.141,7.917000000000001,36.0,9.564,66.18,0.6575,-6.2,-1.5330000000000001,6.289,-2.5469999999999997,11111111111111111000000000000000,PHO1,KIC0,KIC0,DSEP,0.305,0.998,12.96,0.9374,0.7273,0.020094099999999997,2455070.0,,,,,,,,,,,,,,,,,84.0,92.14,0.4,0.99,-1.0,368.17900000000003,-1.0,236.083,-1.0,2455070.0,-1.0,19.66,-1.0,7.454,-1.0,800.1,1,67570.0,674.0,5.845,833.4,134.3,-0.01521,62770.0,94340.0,6231.95,2274.17,0.6654,2.628,5.999,0.1716,31,0,2,1,0,1,007692932-01,"[236.173, 604.30600000000004, 972.43900000000008, 1340.5720000000001]"
85,17224,295.16052,43.38162,q1_q17_dr25_tce,007/007692/007692957/dv/kplr007692957-20160209194854_dvr.pdf,007/007692/007692957/dv/kplr007692957-001-20160209194854_dvs.pdf,0,7692957,1,4,6.063,7.42,4.24e-05,19.677353,0.000437,43.381851,1.67,-0.5905,1.57,0.8313,0.00123,0.0002952,0.00117,-0.0006365,1.047,0.115,1.1486,0.105,-0.9802799999999999,0.111,1.5101,-1,0,-1,0,-1,0,0.115,0.9934700000000001,0.105,-1.0307,0.11,1.4315,-1,0,-1,0,-1,0,6.148,1,claret_nonlinear_limb_darkening_model_2011,-0.1764994,0.18986879999999998,0.2997438,0.421171,mandel-agol_geometric_transit_model,10.42,648.7,658.9,0.0354375,232.261,0,0,0,0,0.7281,2.8089999999999997,0.1967,0.9642,0.013359999999999999,0.963,1.972,22.56,5.119,8.441,93.3,728.7,0.021078299999999998,369.329,0.0028088171999999995,0.03241587,6.844967,46.536245,0.18899999999999997,88.81,18.0,226.0,169.0,5655.0,0.16,4.58,0.3,-0.3,01-MAY-2016,6.936,7.273,36.0,3.984,64.85,0.6793,-5.075,221.0,4.854,220.4,11111111111111111000000000000000,PHO1,KIC0,KIC0,DSEP,0.19399999999999998,0.794,10.92,1.4040000000000001,0.6839,0.0354375,2455070.0,,,,,,,,,,,,,,,,,73.0,42.95,0.2,0.62,-1.0,369.282,-1.0,232.361,-1.0,2455070.0,-1.0,20.67,-1.0,7.811,-1.0,668.1,1,67790.0,521.0,3.648,194.3,68.56,0.024069999999999998,12600.0,6190.0,3708.32,380.9,2.035,9.131,6.145,2.0340000000000003,31,1,0,0,1,2,007692957-01,"[232.261, 601.59000000000003, 970.9190000000001, 1340.248]"
86,17225,295.316509,43.31084,q1_q17_dr25_tce,007/007693/007693494/dv/kplr007693494-20160209194854_dvr.pdf,007/007693/007693494/dv/kplr007693494-001-20160209194854_dvs.pdf,0,7693494,1,4,5.15,7.441,3.91e-05,19.687744,0.000547,43.311845,1.54,-0.9164,1.97,3.616,0.00187,0.001146,0.0024,-0.004263,12.462,0.0966,3.5995,0.10800000000000001,-1.4176,0.0982,3.8686,-1,0,-1,0,-1,0,0.0966,3.6466,0.10800000000000001,-1.449,0.0983,3.924,-1,0,-1,0,-1,0,3.127e-06,1,claret_nonlinear_limb_darkening_model_2011,-0.2641788,0.438003,0.0752738,0.501103,mandel-agol_geometric_transit_model,10.4,793.6,864.0,0.0320353,233.095,0,0,0,0,1.091,3.715,0.2397,0.9924,0.018580000000000003,0.9381,1.88,26.96,2.7239999999999998,7.252999999999999,139.7,1179.0,0.0181509,368.955,0.002868103,0.039359032,6.3477955,46.779631,0.1775,88.85,21.9,235.0,169.0,5701.0,0.2,4.54,0.3,-0.06,01-MAY-2016,7.3839999999999995,7.24,36.0,4.961,56.67,0.6606,-3.5180000000000002,1.185,3.556,37.26,11111111111111111000000000000000,PHO1,KIC0,KIC0,DSEP,0.24600000000000002,0.865,11.27,1.3980000000000001,0.4727,0.0320353,2455070.0,,,,,,,,,,,,,,,,,86.0,101.7,0.27,0.72,-1.0,368.94800000000004,-1.0,232.935,-1.0,2455070.0,-1.0,19.53,-1.0,8.04,-1.0,1015.0,1,68150.0,626.0,2.688,233.4,92.58,0.005141,9161.0,5052.0,3551.72,389.76,1.8130000000000002,8.497,3.2910000000000004,3.634,31,0,0,1,1,2,007693494-01,"[233.095, 602.04999999999995, 971.00499999999988, 1339.9599999999998]"
87,17226,295.38954,43.33501,q1_q17_dr25_tce,007/007693/007693721/dv/kplr007693721-20160209194854_dvr.pdf,007/007693/007693721/dv/kplr007693721-001-20160209194854_dvs.pdf,0,7693721,1,4,8.719,8.82,6.929999999999999e-05,19.692764999999998,0.000697,43.336597,2.72,5.066,2.51,5.7139999999999995,0.0020399999999999997,-0.002919,0.0023899999999999998,-0.003636,29.684,0.083,3.9091,0.0843,0.74065,0.0831,3.9786,-1,0,-1,0,-1,0,0.083,3.8738,0.0843,0.71755,0.0831,3.9397,-1,0,-1,0,-1,0,12.16,1,claret_nonlinear_limb_darkening_model_2011,0.212202,-0.724738,0.922974,0.27081,mandel-agol_geometric_transit_model,8.66,731.8,790.3,0.0552347,230.523,0,0,0,0,11.18,4.535,0.2401,0.9944,0.08907999999999999,1.0,20.46,25.85,10.23,12.92,1048.0,527.9,0.027441700000000003,370.83099999999996,0.099784,0.040744339,19.455664000000002,31.621084000000003,1.276,88.19,26.1,276.0,206.0,6180.0,0.2,4.4,0.3,-0.4,01-MAY-2016,8.134,8.59,27.0,11.38,96.87,0.6774,-4.343,-3.085,5.586,136.4,11111111111111111000000000000000,PHO1,KIC0,KIC0,DSEP,0.29,1.02,13.02,0.9818,0.4924,0.0552347,2455060.0,,,,,,,,,,,,,,,,,91.0,100.3,0.52,1.38,-1.0,370.89599999999996,-1.0,230.46,-1.0,2455060.0,-1.0,22.8,-1.0,8.574,-1.0,456.6,1,68100.0,870.0,4.877,224.9,44.85,-0.01281,5948.0,29230.0,3749.29,4596.55,0.2034,0.7556,5.669,4.092,31,0,1,1,0,2,007693721-01,"[230.523, 601.35399999999993, 972.18499999999995, 1343.0159999999998]"
88,17283,295.409179,43.37017,q1_q17_dr25_tce,007/007693/007693796/dv/kplr007693796-20160209194854_dvr.pdf,007/007693/007693796/dv/kplr007693796-001-20160209194854_dvs.pdf,0,7693796,1,4,5.27,8.163,3.1e-05,19.693834,0.00045099999999999996,43.369512,1.22,-4.372,1.62,-2.371,0.00108,0.004146,0.00144,0.003113,40.546,1.58,-0.9767899999999999,3.54,-2.0643,3.27,2.2837,-1,0,-1,0,-1,0,1.55,-0.2821,3.53,-1.9751,3.5,1.9951,-1,0,-1,0,-1,0,0.006606,1,claret_nonlinear_limb_darkening_model_2011,-0.1244556,0.0839462,0.339494,0.43016040000000005,mandel-agol_geometric_transit_model,8.658999999999999,684.7,712.8,0.028225200000000002,240.238,0,0,0,0,1.013,3.0989999999999998,0.2631,0.9912,0.0414,0.9181,1.6480000000000001,19.28,1.919,3.412,113.8,862.3,0.014691899999999999,366.175,0.0028735602000000003,0.032494094,16.133485999999998,68.545859,0.2146,89.23,24.8,242.0,194.0,5845.0,0.21,4.54,0.3,-0.16,01-MAY-2016,8.392000000000001,8.726,36.0,0.5724,60.82,0.6572,-3.967,-48.18,3.346,2.432,11111111111111111000000000000000,PHO1,KIC0,KIC0,DSEP,0.275,0.8740000000000001,12.42,1.061,0.4859,0.028225200000000002,2455070.0,,,,,,,,,,,,,,,,,125.0,173.8,0.33,0.81,-1.0,366.18300000000005,-1.0,240.27900000000002,-1.0,2455070.0,-1.0,21.81,-1.0,9.292,-1.0,774.3,1,68080.0,920.0,2.589,281.1,114.0,0.008256,15820.0,9301.0,4198.47,484.87,1.7009999999999998,8.149,2.509,1.4169999999999998,31,0,0,1,1,2,007693796-01,"[240.238, 606.41300000000001, 972.58799999999997, 1338.7629999999999]"
89,17284,295.51419,43.37661,q1_q17_dr25_tce,007/007694/007694116/dv/kplr007694116-20160209194854_dvr.pdf,007/007694/007694116/dv/kplr007694116-001-20160209194854_dvs.pdf,0,7694116,1,4,6.431,8.956,5.88e-05,19.701061,0.000585,43.377887,2.31,4.513,2.11,4.5969999999999995,0.0030399999999999997,-0.006096,0.0029,-0.0062759999999999995,26.241999999999997,0.162,5.255,0.284,3.4324,0.20600000000000002,6.2766,-1,0,-1,0,-1,0,0.162,5.1229,0.284,3.2738,0.205,6.0796,-1,0,-1,0,-1,0,0.02516,1,claret_nonlinear_limb_darkening_model_2011,-0.3509978,0.6167842,0.052138199999999996,0.44278599999999996,mandel-agol_geometric_transit_model,9.817,709.0,845.7,0.03586369999999999,232.322,0,0,0,0,12.05,5.007,0.08985,0.8894,0.2265,0.9989,2.371,22.96,1.186,11.48,246.2,1269.0,0.0196291,370.037,0.15322545,0.063726141,24.701244,45.009046999999995,0.9845,88.73,9.9,206.0,155.0,5191.0,0.08,4.56,0.3,-0.5,01-MAY-2016,8.218,8.842,36.0,6.456,59.5,0.6606,-3.738,-44.1,4.8919999999999995,-34.49,11111111111111111000000000000000,PHO1,KIC0,KIC0,DSEP,0.084,0.72,13.56,1.0959999999999999,0.4174,0.03586369999999999,2455070.0,,,,,,,,,,,,,,,,,100.0,79.28,0.08,0.43,-1.0,370.025,-1.0,232.335,-1.0,2455070.0,-1.0,21.9,-1.0,9.397,-1.0,1210.0,1,67880.0,750.0,3.2539999999999996,564.7,130.2,-0.013980000000000001,9802.0,47220.0,3169.93,3816.49,0.2076,0.7766,2.926,1.768,31,1,0,0,0,3,007694116-01,"[232.322, 602.35899999999992, 972.39599999999996, 1342.433]"
90,17298,294.81996000000004,43.471109999999996,q1_q17_dr25_tce,007/007762/007762153/dv/kplr007762153-20160209194854_dvr.pdf,007/007762/007762153/dv/kplr007762153-001-20160209194854_dvs.pdf,0,7762153,1,3,4.838,7.612,5.8099999999999996e-05,19.654647,0.000665,43.470294,2.28,-0.6614,2.39,-2.9389999999999996,0.0015300000000000001,0.0004279,0.00161,0.0018449999999999999,4.8285,0.35,0.8387399999999999,0.3,-0.9495899999999999,0.32299999999999995,1.2670000000000001,-1,0,-1,0,-1,0,0.35,0.50038,0.3,-1.0471,0.31,1.1605,-1,0,-1,0,-1,0,0.2512,1,claret_nonlinear_limb_darkening_model_2011,-0.2720072,0.4785478,0.019497999999999998,0.5323988000000001,mandel-agol_geometric_transit_model,8.611,325.0,336.7,0.0289219,238.13,0,0,0,0,2.106,3.4130000000000003,0.1754,1.002,2.84,0.5836,2.142,11.72,2.35,0.4199,85.51,665.9,0.012834299999999998,366.56300000000005,0.014421515,0.024495773,501.95895,201.24316000000002,1.2229999999999999,89.83,20.3,286.0,86.0,5737.0,0.16,4.22,0.15,0.1,01-MAY-2016,7.273,7.277,27.0,2.042,25.28,0.6799,-4.377,152.9,3.803,122.0,00011111111111111000000000000000,SPE90,SPE90,SPE90,DSEP,0.23600000000000002,1.2770000000000001,11.2,1.131,0.575,0.0289219,2455070.0,,,,,,,,,,,,,,,,,64.0,43.15,0.45,1.58,-1.0,366.564,-1.0,238.149,-1.0,2455070.0,-1.0,15.05,-1.0,4.271,-1.0,740.2,1,57810.0,435.0,3.4619999999999997,266.2,70.89,0.01259,12620.0,15640.0,4682.31,1414.86,0.8072,3.1069999999999998,1.7269999999999999,2.2430000000000003,24,1,2,0,0,0,007762153-01,"[238.13, 604.69299999999998, 971.25600000000009, 1337.8190000000002]"
91,17341,295.60503,43.381170000000004,q1_q17_dr25_tce,007/007694/007694417/dv/kplr007694417-20160209194854_dvr.pdf,007/007694/007694417/dv/kplr007694417-001-20160209194854_dvs.pdf,0,7694417,1,4,4.793,7.349,5.7100000000000006e-05,19.706969,0.0006129999999999999,43.381436,2.24,-1.29,2.21,0.9570000000000001,0.000607,0.00024900000000000004,0.000598,-0.00028450000000000003,1.0673,1.77,2.9638,0.8059999999999999,-2.9225,1.82,4.1623,-1,0,-1,0,-1,0,1.67,2.9126,0.769,-2.8999,1.73,4.11,-1,0,-1,0,-1,0,0.6875,1,claret_nonlinear_limb_darkening_model_2011,0.1462248,-0.5612268,0.78646,0.31908600000000004,mandel-agol_geometric_transit_model,7.926,677.0,658.0,0.0179447,233.433,0,0,0,0,0.6597,1.743,0.2653,1.012,0.9590000000000001,0.6364,1.0659999999999998,17.64,1.034,0.4586,36.91,270.4,0.00971371,369.564,0.0034467028,0.015873929,129.36919,126.70813000000001,0.7274,89.71,27.7,273.0,206.0,6205.0,0.21,4.44,0.35,-0.26,01-MAY-2016,7.191,7.569,36.0,6.026,35.74,0.6356,-4.255,147.5,5.309,-1.8940000000000001,11111111111111111000000000000000,PHO1,KIC0,KIC0,DSEP,0.312,1.006,11.56,1.079,0.579,0.0179447,2455070.0,,,,,,,,,,,,,,,,,122.0,114.0,0.53,1.31,-1.0,369.561,-1.0,233.43400000000003,-1.0,2455070.0,-1.0,17.74,-1.0,2.208,-1.0,226.0,1,67880.0,943.0,3.057,169.8,43.4,0.004907,31510.0,19940.0,5621.88,732.39,1.58,7.297999999999999,2.33,1.722,31,1,0,0,0,3,007694417-01,"[233.43299999999999, 602.99700000000007, 972.56100000000015, 1342.1250000000002]"
92,17354,294.97177,43.444590000000005,q1_q17_dr25_tce,007/007762/007762654/dv/kplr007762654-20160209194854_dvr.pdf,007/007762/007762654/dv/kplr007762654-001-20160209194854_dvs.pdf,0,7762654,1,4,7.279,10.68,5.67e-05,19.664641,0.000554,43.446929,2.22,-5.631,2.0,8.422,0.0034200000000000003,0.00845,0.00316,-0.01268,55.519,0.10800000000000001,-0.34902,0.12,-3.2629,0.12,3.2815,-1,0,-1,0,-1,0,0.10800000000000001,-0.073949,0.12,-3.2925,0.12,3.2934,-1,0,-1,0,-1,0,0.2023,1,claret_nonlinear_limb_darkening_model_2011,-0.1233008,0.10164839999999999,0.28419959999999994,0.4710776,mandel-agol_geometric_transit_model,10.05,663.6,734.2,0.030864299999999997,231.141,0,0,0,0,1.212,4.53,0.2298,1.043,0.054810000000000005,0.8931,1.734,20.18,2.004,3.5589999999999997,177.4,1504.0,0.0156365,370.439,0.0035342971999999997,0.041804215,17.760403,75.24483000000001,0.2015,89.32,23.0,259.0,199.0,6014.0,0.18,4.49,0.35,0.07,01-MAY-2016,8.508,9.097000000000001,27.0,5.751,52.69,0.6291,-4.966,1.614,3.866,52.49,11111111111111111000000000000000,PHO1,KIC0,KIC0,DSEP,0.252,0.993,16.98,0.9414,0.4649,0.030864299999999997,2455060.0,,,,,,,,,,,,,,,,,74.0,99.06,0.38,1.06,-1.0,370.406,-1.0,231.233,-1.0,2455060.0,-1.0,18.5,-1.0,4.586,-1.0,1483.0,1,67610.0,745.0,3.767,287.5,76.13,0.017669999999999998,8380.0,3814.0,3830.11,326.45,2.197,10.91,2.634,6.324,31,1,2,0,1,0,007762654-01,"[231.14099999999999, 601.58000000000004, 972.01900000000001, 1342.4580000000001]"
93,17394,293.03892,43.38405,q1_q17_dr25_tce,007/007686/007686191/dv/kplr007686191-20160209194854_dvr.pdf,007/007686/007686191/dv/kplr007686191-001-20160209194854_dvs.pdf,0,7686191,1,3,7.019,9.854,2.8300000000000003e-05,19.535889,0.000314,43.383911,1.11,-1.5319999999999998,1.13,-0.5013,0.00122,0.0014730000000000001,0.00128,0.0005941,3.0548,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1,0,-1,0,-1,0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1,0,-1,0,-1,0,0.0,1,claret_nonlinear_limb_darkening_model_2011,-0.38705120000000004,0.759648,-0.1538832,0.5514988000000001,mandel-agol_geometric_transit_model,11.54,386.1,608.5,0.0142697,170.886,0,0,0,0,1.245,2.763,0.1876,0.972,1.587,0.6095,1.834,12.46,2.021,0.5855,123.7,1056.0,0.00667847,368.283,0.011991207,0.030951206000000002,286.18875,187.70224,0.768,89.81,16.9,222.0,164.0,5477.0,0.15,4.57,0.3,-0.06,01-MAY-2016,7.171,7.218,27.0,2.948,38.11,0.7090000000000001,-5.064,-82.93,5.104,232.0,11111111111111111000000000000000,PHO1,KIC0,KIC0,DSEP,0.188,0.818,13.9,1.171,0.5139,0.0142697,2455000.0,,,,,,,,,,,,,,,,,74.0,44.4,0.17,0.57,-1.0,368.29400000000004,-1.0,170.86,-1.0,2455000.0,-1.0,15.24,-1.0,5.207999999999999,-1.0,1392.0,1,69290.0,598.0,3.491,414.1,107.6,0.006958,28200.0,24360.0,4441.0,917.03,1.157,4.6,4.821000000000001,-4.582,24,3,0,0,0,0,007686191-01,"[170.886, 539.16899999999998, 907.452, 1275.7350000000001]"
94,17397,295.67129,43.39588,q1_q17_dr25_tce,007/007694/007694634/dv/kplr007694634-20160209194854_dvr.pdf,007/007694/007694634/dv/kplr007694634-001-20160209194854_dvs.pdf,0,7694634,1,4,6.837999999999999,8.234,2.3800000000000003e-05,19.711439000000002,0.000277,43.395565000000005,0.9359999999999999,0.7593,0.997,-1.135,0.0022600000000000003,-0.001179,0.0028399999999999996,0.0019199999999999998,7.4075,0.124,4.2458,0.11599999999999999,-5.1579999999999995,0.11900000000000001,6.6807,-1,0,-1,0,-1,0,0.124,4.3458,0.11599999999999999,-5.1265,0.12,6.7207,-1,0,-1,0,-1,0,22.94,1,claret_nonlinear_limb_darkening_model_2011,-0.3506198,0.9311315999999998,-0.39744640000000003,0.6423180000000001,mandel-agol_geometric_transit_model,13.56,599.8,777.2,0.028435200000000004,231.453,0,0,0,0,10.03,4.838,0.06062000000000001,0.8507,0.1998,0.9999,3.944,20.42,1.972,10.21,421.9,1561.0,0.015122700000000001,369.686,0.15005888,0.072439621,23.926111,53.620041,0.6890000000000001,88.93,6.28,164.0,131.0,4388.0,0.05,4.64,0.3,-0.36,01-MAY-2016,8.459,8.962,36.0,9.565,59.62,0.6741,-4.8,91.88,3.255,195.3,11111111111111111000000000000000,PHO1,KIC0,KIC0,DSEP,0.055999999999999994,0.612,12.22,1.646,0.5829,0.028435200000000004,2455060.0,,,,,,,,,,,,,,,,,92.0,58.85,0.03,0.17,-1.0,369.657,-1.0,231.468,-1.0,2455060.0,-1.0,14.83,-1.0,0.0034460000000000003,-1.0,516.0,1,72410.0,677.0,2.438,273.7,121.7,-0.002979,4655.0,19400.0,2096.93,2185.28,0.2399,0.8844,-2.76,0.6785,31,0,0,0,0,4,007694634-01,"[231.453, 601.13900000000001, 970.82500000000005, 1340.511]"
95,17412,295.22118900000004,43.462790000000005,q1_q17_dr25_tce,007/007763/007763509/dv/kplr007763509-20160209194854_dvr.pdf,007/007763/007763509/dv/kplr007763509-001-20160209194854_dvs.pdf,0,7763509,1,3,7.2589999999999995,7.644,5.03e-05,19.681385000000002,0.000466,43.463947999999995,1.97,-1.099,1.68,4.169,0.00264,0.0014349999999999999,0.00233,-0.005762,20.879,0.695,5.1428,0.9520000000000001,-4.8062,0.825,7.0391,-1,0,-1,0,-1,0,0.7070000000000001,4.8743,0.953,-4.819,0.838,6.8544,-1,0,-1,0,-1,0,18.95,1,claret_nonlinear_limb_darkening_model_2011,-0.20014079999999998,0.26109679999999996,0.233552,0.4441616,mandel-agol_geometric_transit_model,9.185,783.5,853.6,0.056507600000000005,233.796,0,0,0,0,1.05,3.8710000000000004,0.2076,0.9612,0.032010000000000004,0.9098,2.02,30.58,2.4219999999999997,5.9639999999999995,169.5,1303.0,0.0260654,369.245,0.0031950121999999997,0.039769642,7.6003074999999995,46.438258000000005,0.2223,88.88,20.4,241.0,186.0,5678.0,0.17,4.48,0.3,-0.22,01-MAY-2016,7.192,6.6979999999999995,27.0,3.0389999999999997,54.56,0.6832,-4.8069999999999995,168.5,2.781,248.6,00011111111111111000000000000000,KIC0,KIC0,KIC0,DSEP,0.231,0.892,11.19,1.202,0.6289,0.056507600000000005,2455070.0,,,,,,,,,,,,,,,,,71.0,68.52,0.27,0.8,-1.0,369.221,-1.0,233.726,-1.0,2455070.0,-1.0,29.42,-1.0,10.69,-1.0,981.5,1,58100.0,572.0,3.055,231.5,74.56,0.02586,7852.0,3738.0,3512.0,336.33,2.1,9.707,-0.7639,2.847,31,0,0,1,0,2,007763509-01,"[233.79599999999999, 603.04099999999994, 972.28599999999994, 1341.5309999999999]"
